"WorkerID","Visualization","StartCond","CompletionTime","StimID","Ratio","Staircase","ResponseTime","Response","Correct","Confidence","SimulatedConfidence","ExpectedConfidence"
"b7b0dd90f578e1fde9789ce52e2bd573","c","c",499966,57397,-3.7073,2,7145,"increase",TRUE,100,82.667,78.9396
"b7b0dd90f578e1fde9789ce52e2bd573","c","c",499966,330698,-2.0608,2,21464,"steady",FALSE,67,82.667,79.8837
"b7b0dd90f578e1fde9789ce52e2bd573","c","c",499966,345450,-9.1911,3,4682,"steady",FALSE,100,82.667,82.667
"b7b0dd90f578e1fde9789ce52e2bd573","c","c",499966,43933,-5.0607,2,7302,"steady",FALSE,56,82.667,77.612
"b7b0dd90f578e1fde9789ce52e2bd573","c","c",499966,159713,7.7783,1,9597,"steady",TRUE,97,82.667,80.8832
"b7b0dd90f578e1fde9789ce52e2bd573","c","c",499966,728091,8.0591,2,4825,"steady",TRUE,100,82.667,74.8883
"b7b0dd90f578e1fde9789ce52e2bd573","c","c",499966,197908,8.0671,2,6852,"steady",TRUE,97,3.825,3.825
"b7b0dd90f578e1fde9789ce52e2bd573","c","c",499966,349015,-5.5607,1,7302,"increase",TRUE,87,82.667,76.4493
"b7b0dd90f578e1fde9789ce52e2bd573","c","c",499966,317594,-8.0706,2,6457,"increase",TRUE,93,82.667,81.592
"b7b0dd90f578e1fde9789ce52e2bd573","c","c",499966,310454,-5.5607,1,4704,"increase",TRUE,96,82.667,76.4493
"b7b0dd90f578e1fde9789ce52e2bd573","c","c",499966,73461,-6.4242,2,4893,"increase",TRUE,96,82.667,79.7964
"b7b0dd90f578e1fde9789ce52e2bd573","c","c",499966,318445,-5.5607,1,5603,"increase",TRUE,98,82.667,76.4493
"b7b0dd90f578e1fde9789ce52e2bd573","c","c",499966,133805,3.3427,1,4849,"steady",TRUE,92,82.667,77.0013
"b7b0dd90f578e1fde9789ce52e2bd573","c","c",499966,31792,-3.3427,1,3690,"increase",TRUE,96,81.8445,76.1544
"b7b0dd90f578e1fde9789ce52e2bd573","c","c",499966,912,-3.3427,1,3769,"increase",TRUE,96,3.825,3.825
"b7b0dd90f578e1fde9789ce52e2bd573","c","c",499966,15215,-1.1246,1,12456,"increase",TRUE,70,68.558,79.2879
"b7b0dd90f578e1fde9789ce52e2bd573","c","c",499966,342076,-6.4237,2,4578,"increase",TRUE,100,3.825,3.825
"b7b0dd90f578e1fde9789ce52e2bd573","c","c",499966,735039,6.4235,2,6121,"steady",TRUE,92,82.667,79.415
"b7b0dd90f578e1fde9789ce52e2bd573","c","c",499966,122062,1.1246,1,4106,"increase",FALSE,76,73.2186,76.4721
"b7b0dd90f578e1fde9789ce52e2bd573","c","c",499966,729127,4.1245,1,5256,"increase",FALSE,84,82.667,78.9677
"b7b0dd90f578e1fde9789ce52e2bd573","c","c",499966,150282,4.777,2,5590,"steady",TRUE,95,82.667,78.6551
"b7b0dd90f578e1fde9789ce52e2bd573","c","c",499966,48349,-4.777,2,4198,"increase",TRUE,78,3.825,3.825
"b7b0dd90f578e1fde9789ce52e2bd573","c","c",499966,781072,7.1236,1,4283,"steady",TRUE,90,82.667,81.6
"b7b0dd90f578e1fde9789ce52e2bd573","c","c",499966,140956,7.1236,1,6313,"steady",TRUE,100,3.825,3.825
"b7b0dd90f578e1fde9789ce52e2bd573","c","c",499966,85289,-7.1229,1,4556,"increase",TRUE,100,82.667,80.86
"b7b0dd90f578e1fde9789ce52e2bd573","c","c",499966,112469,4.777,2,5154,"steady",TRUE,83,82.667,78.6551
"b7b0dd90f578e1fde9789ce52e2bd573","c","c",499966,4419,-4.9048,1,4917,"increase",TRUE,97,82.667,76.3463
"b7b0dd90f578e1fde9789ce52e2bd573","c","c",499966,331590,-3.1305,2,4589,"increase",TRUE,75,82.667,81.3457
"b7b0dd90f578e1fde9789ce52e2bd573","c","c",499966,134455,3.1305,2,3813,"steady",TRUE,78,3.825,3.825
"b7b0dd90f578e1fde9789ce52e2bd573","c","c",499966,725338,4.9048,1,7148,"steady",TRUE,55,82.667,76.539
"b7b0dd90f578e1fde9789ce52e2bd573","c","c",499966,357662,-8.5297,3,3969,"increase",TRUE,100,82.667,76.505
"b7b0dd90f578e1fde9789ce52e2bd573","c","c",499966,83315,-4.9048,1,4062,"increase",TRUE,100,82.667,76.3463
"b7b0dd90f578e1fde9789ce52e2bd573","c","c",499966,357142,-8.6799,3,4151,"increase",TRUE,100,82.667,79.0734
"b7b0dd90f578e1fde9789ce52e2bd573","c","c",499966,332102,-2.6866,1,7132,"increase",TRUE,78,81.2947,81.4839
"b7b0dd90f578e1fde9789ce52e2bd573","c","c",499966,74492,-3.1305,2,5853,"steady",FALSE,84,78.1071,79.0503
"b7b0dd90f578e1fde9789ce52e2bd573","c","c",499966,321570,-2.6866,1,7423,"steady",FALSE,61,81.2947,81.4839
"b7b0dd90f578e1fde9789ce52e2bd573","c","c",499966,83967,-5.6865,1,6267,"increase",TRUE,62,82.667,79.1988
"b7b0dd90f578e1fde9789ce52e2bd573","h","c",361956,759730,8.6589,3,22805,"steady",TRUE,84,3.825,3.825
"b7b0dd90f578e1fde9789ce52e2bd573","h","c",361956,733472,4.0003,1,5032,"steady",TRUE,98,94.9577,86.0421
"b7b0dd90f578e1fde9789ce52e2bd573","h","c",361956,778374,4.0003,2,7669,"steady",TRUE,98,94.9577,86.0421
"b7b0dd90f578e1fde9789ce52e2bd573","h","c",361956,318522,-9.2125,3,3680,"increase",TRUE,100,96.639,84.8536
"b7b0dd90f578e1fde9789ce52e2bd573","h","c",361956,783025,4.0003,2,4358,"steady",TRUE,99,94.9577,86.0421
"b7b0dd90f578e1fde9789ce52e2bd573","h","c",361956,73759,-4.0003,1,5620,"increase",TRUE,100,93.1143,87.6464
"b7b0dd90f578e1fde9789ce52e2bd573","h","c",361956,718531,4.0003,2,8216,"steady",TRUE,80,94.9577,86.0421
"b7b0dd90f578e1fde9789ce52e2bd573","h","c",361956,712670,2.3539,2,3799,"steady",TRUE,70,81.1446,85.9512
"b7b0dd90f578e1fde9789ce52e2bd573","h","c",361956,180210,4.0003,1,4550,"steady",TRUE,91,93.1143,87.6464
"b7b0dd90f578e1fde9789ce52e2bd573","h","c",361956,368228,-7.979,3,4936,"increase",TRUE,100,96.639,86.2077
"b7b0dd90f578e1fde9789ce52e2bd573","h","c",361956,52005,-2.3539,2,6349,"increase",TRUE,94,3.825,3.825
"b7b0dd90f578e1fde9789ce52e2bd573","h","c",361956,300858,-8.1609,3,4383,"increase",TRUE,99,96.639,84.1603
"b7b0dd90f578e1fde9789ce52e2bd573","h","c",361956,124417,2.3539,2,4803,"steady",TRUE,76,79.7154,90.2847
"b7b0dd90f578e1fde9789ce52e2bd573","h","c",361956,35525,-1.7822,1,5515,"increase",TRUE,86,3.825,3.825
"b7b0dd90f578e1fde9789ce52e2bd573","h","c",361956,357142,-8.6799,3,5570,"increase",TRUE,100,96.639,85.1037
"b7b0dd90f578e1fde9789ce52e2bd573","h","c",361956,141606,1.7822,1,6435,"steady",TRUE,67,3.825,3.825
"b7b0dd90f578e1fde9789ce52e2bd573","h","c",361956,4962,-0.70738,2,4784,"increase",TRUE,87,68.3516,86.2176
"b7b0dd90f578e1fde9789ce52e2bd573","h","c",361956,148927,0.70738,2,3720,"increase",FALSE,100,59.8173,88.3033
"b7b0dd90f578e1fde9789ce52e2bd573","h","c",361956,775919,8.3363,3,4916,"steady",TRUE,99,96.639,90.5439
"b7b0dd90f578e1fde9789ce52e2bd573","h","c",361956,122155,1.7822,1,3814,"steady",TRUE,99,3.825,3.825
"b7b0dd90f578e1fde9789ce52e2bd573","h","c",361956,781224,3.7073,2,4287,"steady",TRUE,100,81.67,86.9793
"b7b0dd90f578e1fde9789ce52e2bd573","h","c",361956,326678,0.43598,1,5693,"steady",TRUE,63,3.825,3.825
"b7b0dd90f578e1fde9789ce52e2bd573","h","c",361956,760306,3.7073,2,4308,"steady",TRUE,74,81.67,86.9793
"b7b0dd90f578e1fde9789ce52e2bd573","h","c",361956,57397,-3.7073,2,20485,"increase",TRUE,89,91.3498,84.4499
"b7b0dd90f578e1fde9789ce52e2bd573","h","c",361956,330698,-2.0608,2,3321,"increase",TRUE,82,76.7882,88.5246
"b7b0dd90f578e1fde9789ce52e2bd573","h","c",361956,345450,-9.1911,3,3524,"increase",TRUE,100,96.639,88.0545
"b7b0dd90f578e1fde9789ce52e2bd573","h","c",361956,316796,-2.0608,2,6660,"steady",FALSE,76,76.7882,88.5246
"b7b0dd90f578e1fde9789ce52e2bd573","h","c",361956,343742,0.43598,1,4031,"steady",TRUE,86,3.825,3.825
"b7b0dd90f578e1fde9789ce52e2bd573","h","c",361956,186034,5.0607,2,5069,"steady",TRUE,64,96.639,77.8053
"b7b0dd90f578e1fde9789ce52e2bd573","h","c",361956,146367,5.0607,2,5314,"steady",TRUE,73,96.639,77.8053
"b7b0dd90f578e1fde9789ce52e2bd573","h","c",361956,30230,-0.43598,1,9670,"increase",TRUE,60,80.604,80.3938
"b7b0dd90f578e1fde9789ce52e2bd573","h","c",361956,91755,-5.0607,2,3986,"increase",TRUE,97,87.7076,87.4897
"b7b0dd90f578e1fde9789ce52e2bd573","h","c",361956,368327,-1.7822,1,3950,"increase",TRUE,100,94.643,79.673
"b7b0dd90f578e1fde9789ce52e2bd573","h","c",361956,364331,-3.4142,2,3401,"increase",TRUE,92,92.3848,92.2256
"b7b0dd90f578e1fde9789ce52e2bd573","h","c",361956,386578,-1.7822,1,3584,"increase",TRUE,96,94.643,79.673
"b7b0dd90f578e1fde9789ce52e2bd573","h","c",361956,113970,1.7822,1,4065,"steady",TRUE,90,3.825,3.825
"b7b0dd90f578e1fde9789ce52e2bd573","h","c",361956,362475,-0.43598,1,20944,"increase",TRUE,59,75.1136,87.9591
"b7b0dd90f578e1fde9789ce52e2bd573","h","c",361956,372801,-0.43598,1,6212,"increase",TRUE,57,75.1136,87.9591
"b7b0dd90f578e1fde9789ce52e2bd573","h","c",361956,364177,-0.43598,1,3983,"increase",TRUE,62,75.1136,87.9591
"b7b0dd90f578e1fde9789ce52e2bd573","h","c",361956,303004,-3.4142,2,3818,"increase",TRUE,80,92.3848,92.2256
"b7b0dd90f578e1fde9789ce52e2bd573","h","c",361956,728161,3.4142,2,4866,"steady",TRUE,79,87.657,81.3443
"b7b0dd90f578e1fde9789ce52e2bd573","h","c",361956,395436,1.7822,1,4906,"steady",TRUE,97,87.911,88.777
"b7b0dd90f578e1fde9789ce52e2bd573","h","c",361956,703637,1.7822,1,4075,"steady",TRUE,91,87.911,88.777
"b7b0dd90f578e1fde9789ce52e2bd573","h","c",361956,100060,1.7677,2,16605,"steady",TRUE,81,94.643,89.653
"b7b0dd90f578e1fde9789ce52e2bd573","h","c",361956,34099,-1.7677,2,4635,"increase",TRUE,95,3.825,3.825
"b7b0dd90f578e1fde9789ce52e2bd573","h","c",361956,715175,1.7822,1,3998,"increase",FALSE,95,87.911,88.777
"b7b0dd90f578e1fde9789ce52e2bd573","h","c",361956,777206,4.7821,1,4206,"increase",FALSE,70,94.9837,86.7427
"b7b0dd90f578e1fde9789ce52e2bd573","h","c",361956,99000,-7.7798,1,3766,"increase",TRUE,99,96.639,90.0717
"b7b0dd90f578e1fde9789ce52e2bd573","h","c",361956,767824,1.7677,2,11849,"steady",TRUE,58,77.2078,84.5501
"b7b0dd90f578e1fde9789ce52e2bd573","h","c",361956,327453,-7.7773,1,4051,"increase",TRUE,100,96.639,85.6035
"b7b0dd90f578e1fde9789ce52e2bd573","h","c",361956,345304,-0.12127,2,7538,"steady",FALSE,55,85.0221,85.4292
"b7b0dd90f578e1fde9789ce52e2bd573","h","c",361956,192152,3.1211,2,4756,"steady",TRUE,93,83.665,85.884
"b7b0dd90f578e1fde9789ce52e2bd573","h","c",361956,159713,7.7783,1,4163,"steady",TRUE,89,3.825,3.825
"b7b0dd90f578e1fde9789ce52e2bd573","h","c",361956,357662,-8.5297,3,4050,"increase",TRUE,100,96.639,83.665
"b7b0dd90f578e1fde9789ce52e2bd573","h","c",361956,349015,-5.5607,1,8922,"increase",TRUE,80,92.5341,85.2499
"b7b0dd90f578e1fde9789ce52e2bd573","h","c",361956,761512,8.4402,3,5591,"steady",TRUE,100,96.639,76.679
"b7b0dd90f578e1fde9789ce52e2bd573","h","c",361956,310454,-5.5607,1,3807,"increase",TRUE,100,92.5341,85.2499
"b7b0dd90f578e1fde9789ce52e2bd573","h","c",361956,49196,-3.1211,2,5084,"increase",TRUE,86,76.936,87.611
"b7b0dd90f578e1fde9789ce52e2bd573","h","c",361956,318445,-5.5607,1,3984,"increase",TRUE,100,92.5341,85.2499
"b7b0dd90f578e1fde9789ce52e2bd573","h","c",361956,364681,-3.3427,1,3845,"increase",TRUE,100,82.168,95.2304
"3c61e98d19652610f3828954a082e559","c","c",1681487,300858,-8.1609,3,11769,"increase",TRUE,100,65.701,64.7922
"3c61e98d19652610f3828954a082e559","c","c",1681487,724078,4.0003,2,8095,"steady",TRUE,87,65.701,65.0235
"3c61e98d19652610f3828954a082e559","c","c",1681487,783025,4.0003,1,7982,"steady",TRUE,67,65.701,65.0235
"3c61e98d19652610f3828954a082e559","c","c",1681487,778374,4.0003,2,5917,"steady",TRUE,89,65.701,65.0235
"3c61e98d19652610f3828954a082e559","c","c",1681487,73759,-4.0003,1,8114,"increase",TRUE,86,65.701,64.9517
"3c61e98d19652610f3828954a082e559","c","c",1681487,81112,-4.0003,2,7722,"increase",TRUE,86,65.701,64.9517
"3c61e98d19652610f3828954a082e559","c","c",1681487,78282,-4.0003,1,5460,"increase",TRUE,94,65.701,64.9517
"3c61e98d19652610f3828954a082e559","c","c",1681487,712670,2.3539,2,6118,"steady",TRUE,70,65.701,65.4568
"3c61e98d19652610f3828954a082e559","c","c",1681487,789568,8.4438,3,6669,"steady",TRUE,53,65.701,65.4173
"3c61e98d19652610f3828954a082e559","c","c",1681487,357142,-8.6799,3,7819,"increase",TRUE,81,65.701,65.4183
"3c61e98d19652610f3828954a082e559","c","c",1681487,772847,2.3539,2,7896,"steady",TRUE,69,65.701,65.4568
"3c61e98d19652610f3828954a082e559","c","c",1681487,52005,-2.3539,2,11458,"increase",TRUE,78,65.701,65.0612
"3c61e98d19652610f3828954a082e559","c","c",1681487,142321,0.70738,2,5928,"increase",FALSE,56,60.3544,62.1969
"3c61e98d19652610f3828954a082e559","c","c",1681487,35525,-1.7822,1,5999,"increase",TRUE,62,63.706,64.085
"3c61e98d19652610f3828954a082e559","c","c",1681487,759730,8.6589,3,8399,"steady",TRUE,96,65.701,65.0884
"3c61e98d19652610f3828954a082e559","c","c",1681487,775919,8.3363,3,5160,"steady",TRUE,98,65.701,65.143
"3c61e98d19652610f3828954a082e559","c","c",1681487,141606,1.7822,1,5423,"steady",TRUE,54,60.711,62.707
"3c61e98d19652610f3828954a082e559","c","c",1681487,28249,-1.7822,1,5799,"increase",TRUE,86,63.706,64.085
"3c61e98d19652610f3828954a082e559","c","c",1681487,326678,0.43598,1,5927,"steady",TRUE,54,64.1062,64.0376
"3c61e98d19652610f3828954a082e559","c","c",1681487,781224,3.7073,2,6466,"increase",FALSE,56,65.701,65.5929
"3c61e98d19652610f3828954a082e559","c","c",1681487,343742,0.43598,1,1244154,"increase",FALSE,78,64.1062,64.0376
"3c61e98d19652610f3828954a082e559","c","c",1681487,122428,3.4359,1,8221,"increase",FALSE,84,65.701,65.701
"3c61e98d19652610f3828954a082e559","c","c",1681487,312600,-6.4353,1,5460,"increase",TRUE,97,65.701,64.7943
"3c61e98d19652610f3828954a082e559","c","c",1681487,399457,-6.7077,2,5508,"increase",TRUE,84,65.701,65.2273
"3c61e98d19652610f3828954a082e559","c","c",1681487,157008,6.435,1,5742,"steady",TRUE,57,65.701,65.5291
"3c61e98d19652610f3828954a082e559","c","c",1681487,46045,-6.7086,2,5191,"increase",TRUE,93,65.701,64.9795
"3c61e98d19652610f3828954a082e559","c","c",1681487,135079,6.435,1,6038,"steady",TRUE,91,65.701,65.5291
"3c61e98d19652610f3828954a082e559","c","c",1681487,732524,4.2169,1,5855,"steady",TRUE,94,65.701,65.1614
"3c61e98d19652610f3828954a082e559","c","c",1681487,110112,6.7079,2,5431,"steady",TRUE,77,3.825,3.825
"3c61e98d19652610f3828954a082e559","c","c",1681487,304872,-5.0615,2,5233,"increase",TRUE,85,65.701,64.8127
"3c61e98d19652610f3828954a082e559","c","c",1681487,43632,-4.2169,1,10858,"increase",TRUE,86,65.701,64.8583
"3c61e98d19652610f3828954a082e559","c","c",1681487,357023,-5.0615,2,6395,"increase",TRUE,86,65.701,64.8127
"3c61e98d19652610f3828954a082e559","c","c",1681487,363516,-5.0615,2,9680,"increase",TRUE,86,65.701,64.8127
"3c61e98d19652610f3828954a082e559","c","c",1681487,136463,3.4149,2,13961,"steady",TRUE,83,3.825,3.825
"3c61e98d19652610f3828954a082e559","c","c",1681487,199683,3.4149,2,9580,"steady",TRUE,88,65.701,65.701
"3c61e98d19652610f3828954a082e559","c","c",1681487,61670,-3.4149,2,8134,"increase",TRUE,87,65.701,65.1177
"3c61e98d19652610f3828954a082e559","c","c",1681487,324476,-1.7685,2,10409,"steady",FALSE,85,61.0088,62.466
"3c61e98d19652610f3828954a082e559","c","c",1681487,730214,4.7683,2,9019,"steady",TRUE,80,65.701,64.8062
"3c61e98d19652610f3828954a082e559","c","c",1681487,761512,8.4402,3,5423,"steady",TRUE,76,3.825,3.825
"3c61e98d19652610f3828954a082e559","c","c",1681487,158482,4.2169,1,7614,"steady",TRUE,60,65.701,64.8583
"3c61e98d19652610f3828954a082e559","c","c",1681487,53075,-1.9987,1,14795,"increase",TRUE,70,65.701,65.578
"3c61e98d19652610f3828954a082e559","c","c",1681487,98899,-1.9987,1,5580,"increase",TRUE,67,65.701,65.578
"3c61e98d19652610f3828954a082e559","c","c",1681487,752645,4.7683,2,6083,"steady",TRUE,80,65.701,64.8062
"3c61e98d19652610f3828954a082e559","c","c",1681487,3245,-4.7683,2,5010,"increase",TRUE,94,65.701,64.9536
"3c61e98d19652610f3828954a082e559","c","c",1681487,792618,1.9987,1,8714,"increase",FALSE,56,65.701,65.5591
"3c61e98d19652610f3828954a082e559","c","c",1681487,379053,-8.3919,3,12850,"increase",TRUE,100,65.701,64.045
"3c61e98d19652610f3828954a082e559","c","c",1681487,11751,-4.9986,1,7646,"increase",TRUE,58,65.701,65.329
"3c61e98d19652610f3828954a082e559","c","c",1681487,9850,-4.9986,1,5195,"increase",TRUE,90,65.701,65.3687
"3c61e98d19652610f3828954a082e559","c","c",1681487,114926,3.1219,2,5551,"steady",TRUE,86,63.6098,64.4555
"3c61e98d19652610f3828954a082e559","c","c",1681487,23530,-3.1219,2,6261,"increase",TRUE,82,63.4333,63.8017
"3c61e98d19652610f3828954a082e559","c","c",1681487,43109,-3.1219,2,10415,"steady",FALSE,59,63.4333,63.8017
"3c61e98d19652610f3828954a082e559","c","c",1681487,40055,-4.9986,1,10070,"increase",TRUE,83,65.701,65.3687
"3c61e98d19652610f3828954a082e559","c","c",1681487,325523,-2.7804,1,6554,"steady",FALSE,57,65.701,65.1068
"3c61e98d19652610f3828954a082e559","c","c",1681487,714115,6.1217,2,5785,"steady",TRUE,78,65.701,65.4012
"3c61e98d19652610f3828954a082e559","c","c",1681487,368228,-7.979,3,5902,"increase",TRUE,98,65.701,65.1019
"3c61e98d19652610f3828954a082e559","c","c",1681487,318522,-9.2125,3,6303,"increase",TRUE,85,65.701,65.1596
"3c61e98d19652610f3828954a082e559","c","c",1681487,27203,-5.7803,1,5140,"increase",TRUE,88,65.701,64.8583
"3c61e98d19652610f3828954a082e559","c","c",1681487,87759,-5.7803,1,7207,"increase",TRUE,86,65.701,64.8583
"3c61e98d19652610f3828954a082e559","c","c",1681487,345450,-9.1911,3,5898,"increase",TRUE,84,65.701,65.5165
"3c61e98d19652610f3828954a082e559","c","c",1681487,723129,5.7803,1,8502,"steady",TRUE,79,65.701,65.1173
"3c61e98d19652610f3828954a082e559","h","c",358741,368228,-7.979,3,10718,"increase",TRUE,90,70.691,69.5397
"3c61e98d19652610f3828954a082e559","h","c",358741,783025,4.0003,2,5527,"steady",TRUE,78,70.691,70.1037
"3c61e98d19652610f3828954a082e559","h","c",358741,715050,4.0003,1,5840,"steady",TRUE,63,70.691,70.1037
"3c61e98d19652610f3828954a082e559","h","c",358741,778374,4.0003,2,6295,"steady",TRUE,80,70.691,70.1037
"3c61e98d19652610f3828954a082e559","h","c",358741,73759,-4.0003,1,4685,"increase",TRUE,56,70.691,69.9633
"3c61e98d19652610f3828954a082e559","h","c",358741,81112,-4.0003,2,6347,"increase",TRUE,79,70.691,69.9633
"3c61e98d19652610f3828954a082e559","h","c",358741,78282,-4.0003,1,4750,"increase",TRUE,82,70.691,69.9633
"3c61e98d19652610f3828954a082e559","h","c",358741,712670,2.3539,2,6951,"steady",TRUE,74,70.691,70.443
"3c61e98d19652610f3828954a082e559","h","c",358741,759730,8.6589,3,8238,"steady",TRUE,95,70.691,68.633
"3c61e98d19652610f3828954a082e559","h","c",358741,345450,-9.1911,3,9073,"increase",TRUE,98,70.691,70.691
"3c61e98d19652610f3828954a082e559","h","c",358741,772847,2.3539,2,6693,"steady",TRUE,60,70.691,70.443
"3c61e98d19652610f3828954a082e559","h","c",358741,52005,-2.3539,2,6129,"increase",TRUE,83,70.691,69.5
"3c61e98d19652610f3828954a082e559","h","c",358741,142321,0.70738,2,9615,"increase",FALSE,74,67.5533,67.6695
"3c61e98d19652610f3828954a082e559","h","c",358741,35525,-1.7822,1,6048,"steady",FALSE,63,69.3215,69.1172
"3c61e98d19652610f3828954a082e559","h","c",358741,761512,8.4402,3,5687,"steady",TRUE,94,70.691,69.693
"3c61e98d19652610f3828954a082e559","h","c",358741,379053,-8.3919,3,4957,"increase",TRUE,99,70.691,70.193
"3c61e98d19652610f3828954a082e559","h","c",358741,777206,4.7821,1,5275,"steady",TRUE,59,70.691,68.0283
"3c61e98d19652610f3828954a082e559","h","c",358741,15987,-4.7821,1,5397,"increase",TRUE,69,3.825,3.825
"3c61e98d19652610f3828954a082e559","h","c",358741,104718,4.7821,1,5004,"steady",TRUE,70,70.691,70.3443
"3c61e98d19652610f3828954a082e559","h","c",358741,781224,3.7073,2,6011,"steady",TRUE,75,70.691,69.918
"3c61e98d19652610f3828954a082e559","h","c",358741,743189,2.5639,1,5645,"increase",FALSE,75,69.658,69.1237
"3c61e98d19652610f3828954a082e559","h","c",358741,146460,5.5638,1,5954,"steady",TRUE,68,3.825,3.825
"3c61e98d19652610f3828954a082e559","h","c",358741,38353,-5.5638,1,4771,"increase",TRUE,67,70.691,69.7767
"3c61e98d19652610f3828954a082e559","h","c",358741,57397,-3.7073,2,5365,"increase",TRUE,92,70.691,70.691
"3c61e98d19652610f3828954a082e559","h","c",358741,776919,5.5638,1,6252,"steady",TRUE,77,70.691,69.9946
"3c61e98d19652610f3828954a082e559","h","c",358741,33990,-3.7073,2,9880,"steady",FALSE,62,70.691,70.691
"3c61e98d19652610f3828954a082e559","h","c",358741,754150,3.3456,1,8379,"steady",TRUE,56,70.691,69.5189
"3c61e98d19652610f3828954a082e559","h","c",358741,703117,3.3456,1,5111,"steady",TRUE,97,70.691,69.5189
"3c61e98d19652610f3828954a082e559","h","c",358741,186876,6.7071,2,4647,"steady",TRUE,91,70.691,70.2172
"3c61e98d19652610f3828954a082e559","h","c",358741,399457,-6.7077,2,4886,"increase",TRUE,87,3.825,3.825
"3c61e98d19652610f3828954a082e559","h","c",358741,18015,-3.3456,1,5854,"steady",FALSE,78,70.691,70.2141
"3c61e98d19652610f3828954a082e559","h","c",358741,46045,-6.7086,2,4663,"increase",TRUE,86,70.691,70.4073
"3c61e98d19652610f3828954a082e559","h","c",358741,33624,-5.0621,2,4914,"steady",FALSE,63,70.691,70.2527
"3c61e98d19652610f3828954a082e559","h","c",358741,728091,8.0591,2,5061,"steady",TRUE,98,70.691,68.695
"3c61e98d19652610f3828954a082e559","h","c",358741,197908,8.0671,2,4752,"steady",TRUE,89,70.691,66.699
"3c61e98d19652610f3828954a082e559","h","c",358741,317594,-8.0706,2,5340,"steady",FALSE,55,70.691,70.445
"3c61e98d19652610f3828954a082e559","h","c",358741,317677,-9.6968,2,4506,"increase",TRUE,84,70.691,69.7931
"3c61e98d19652610f3828954a082e559","h","c",358741,135117,9.3064,2,5599,"steady",TRUE,78,70.691,70.131
"3c61e98d19652610f3828954a082e559","h","c",358741,357662,-8.5297,3,5582,"increase",TRUE,90,70.691,70.029
"3c61e98d19652610f3828954a082e559","h","c",358741,186805,6.3455,1,4907,"steady",TRUE,92,70.691,70.1176
"3c61e98d19652610f3828954a082e559","h","c",358741,329482,-6.3458,1,6501,"increase",TRUE,74,70.691,70.31
"3c61e98d19652610f3828954a082e559","h","c",358741,365018,-6.3458,1,5450,"increase",TRUE,54,70.691,70.31
"3c61e98d19652610f3828954a082e559","h","c",358741,731412,9.126,2,5189,"steady",TRUE,82,70.691,70.691
"3c61e98d19652610f3828954a082e559","h","c",358741,356771,-7.4698,2,5614,"steady",FALSE,57,70.691,70.066
"3c61e98d19652610f3828954a082e559","h","c",358741,714485,4.1281,1,8246,"steady",TRUE,91,70.691,70.13
"3c61e98d19652610f3828954a082e559","h","c",358741,318522,-9.2125,3,7062,"increase",TRUE,75,70.691,70.691
"3c61e98d19652610f3828954a082e559","h","c",358741,90992,-4.1281,1,7023,"steady",FALSE,84,70.691,70.1474
"3c61e98d19652610f3828954a082e559","h","c",358741,71386,-7.128,1,6839,"increase",TRUE,92,70.691,70.691
"3c61e98d19652610f3828954a082e559","h","c",358741,785098,9.1079,2,5351,"steady",TRUE,88,70.691,69.9673
"3c61e98d19652610f3828954a082e559","h","c",358741,345450,-9.1911,2,6024,"increase",TRUE,88,70.691,70.691
"3c61e98d19652610f3828954a082e559","h","c",358741,318522,-9.2125,2,5524,"increase",TRUE,88,70.691,70.691
"3c61e98d19652610f3828954a082e559","h","c",358741,399277,-7.1273,1,5270,"increase",TRUE,89,3.825,3.825
"3c61e98d19652610f3828954a082e559","h","c",358741,8418,-7.1265,1,5294,"increase",TRUE,89,70.691,69.9374
"3c61e98d19652610f3828954a082e559","h","c",358741,749770,7.5676,2,5996,"steady",TRUE,93,70.691,70.2099
"3c61e98d19652610f3828954a082e559","h","c",358741,789568,8.4438,3,5621,"steady",TRUE,93,70.691,69.895
"3c61e98d19652610f3828954a082e559","h","c",358741,357142,-8.6799,3,5666,"increase",TRUE,89,70.691,69.6632
"3c61e98d19652610f3828954a082e559","h","c",358741,52047,-4.9084,1,4639,"increase",TRUE,79,70.691,68.821
"3c61e98d19652610f3828954a082e559","h","c",358741,29242,-4.9084,1,5495,"increase",TRUE,96,70.691,68.821
"3c61e98d19652610f3828954a082e559","h","c",358741,775919,8.3363,3,5671,"steady",TRUE,93,70.691,69.5705
"3c61e98d19652610f3828954a082e559","h","c",358741,149019,4.9084,1,4958,"steady",TRUE,97,70.691,70.691
"a39a9af15a9ae36f666f39124a3dc7fa","c","c",384881,318522,-9.2125,3,18254,"increase",TRUE,84,78.675,72.2729
"a39a9af15a9ae36f666f39124a3dc7fa","c","c",384881,724078,4.0003,1,6137,"steady",TRUE,82,74.1295,73.104
"a39a9af15a9ae36f666f39124a3dc7fa","c","c",384881,73759,-4.0003,1,5399,"increase",TRUE,88,76.5052,74.8277
"a39a9af15a9ae36f666f39124a3dc7fa","c","c",384881,180210,4.0003,1,7887,"increase",FALSE,62,76.5052,74.8277
"a39a9af15a9ae36f666f39124a3dc7fa","c","c",384881,783025,4.0003,2,5115,"steady",TRUE,71,74.1295,73.104
"a39a9af15a9ae36f666f39124a3dc7fa","c","c",384881,67121,-7.0002,1,5526,"increase",TRUE,88,78.675,69.6547
